26	Режев	Rezsev=T
26	Мире	Mire=T
26	Маклош	Maklos=T
26	Ласко	Laszko=T
26	Ланеш	Lanes=T
26	Калмен	Kalmen=T
26	Иштванд	Istvand=T
26	Дюордь	Gyuorgy=T
26	Дардь	Dargy=T
26	Гашпер	Gasper=T
26	Бэйло	Bejlo=T
26	Адамне	Adamne=T
25	Шамдор	Samdor=T
25	Надь	Nagy=T
25	Менгарт	Mengart=T
25	Ливринц	Livrinc=T
25	Лайюш	Lajyus=T
25	Еушев	Eusev=T
25	Габург	Gaburg=T
24	Ютеф	Jutef=T
24	Ювжев	Juvzsev=T
24	Пасло	Paszlo=T
24	Найдор	Najdor=T
24	Матьян	Matyjan=T
24	Матваш	Matvas=T
24	Лаш	Las=T
24	Евжев	Evzsev=T
24	Е	E=T
24	Вильмот	Vilymot=T
24	Андрияш	Andrijas=T
24	Андрашне	Andrasne=T
24	Андран	Andran=T
23	Юлла	Julla=T
23	Умре	Umre=T
23	Пак	Pak=T
23	Ондрат	Ondrat=T
23	Маузеш	Mauzes=T
23	Матят	Matyat=T
23	Лойон	Lojon=T
23	Ларенц	Larenc=T
23	Лаеуш	Laeus=T
23	Л	L=T
23	Кондрад	Kondrad=T
23	Кейзо	Kézo=T
23	Кару	Karu=T
23	Кальма	Kalyma=T
23	Иогон	Iogon=T
23	Илиеш	Ilies=T
23	Ежер	Ezser=T
23	Дюр	Gyur=T
23	Д	D=T
23	Быйло	Bijlo=T
23	Анураш	Anuras=T
22	Янут	Jánut=T
22	Юз	Juz=T
22	Шандол	Sandol=T
22	Франя	Franya=T
22	Франческ	Francseszk=T
22	Тандор	Tandor=T
22	Пел	Pel=T
22	Олександр	Olekszandr=T
22	Кельман	Kelyman=T
22	Иос	Iosz=T
22	Зандор	Zandor=T
22	Диула	Diula=T
22	Деренц	Gyerenc=T
22	Дердж	Gyerdzs=T
22	Дежио	Gyezsio=T
22	Вильма	Vilyma=T
22	Бел	Bel=T
22	Бейно	Béno=T
22	Бейне	Béne=T
22	Анно	Anno=T
21	Юужеф	Juuzsef=T
21	Юл	Jul=T
21	Юдит	Judit=T
21	Шандоль	Sandoly=T
21	Шадор	Sador=T
21	Франциско	Franciszko=T
21	Сузана	Szuzana=T
21	Моринц	Morinc=T
21	Мия	Mija=T
21	Михаило	Mihailo=T
21	Махай	Mahaj=T
21	Матеж	Matezs=T
21	Маргита	Margita=T
21	Липольд	Lipolyd=T
21	Лидия	Lidija=T
21	Имлер	Imler=T
21	Дюмо	Gyumo=T
21	Двула	Dvula=T
21	Гавриил	Gavriil=T
21	Вили	Vili=T
21	Вейло	Vélo=T
21	Бюло	Byulo=T
20	Юозеф	Juozef=T
20	Юль	July=T
20	Южоф	Juzsof=T
20	Энош	Enos=T
20	Элизабет	Elizabet=T
20	Шандорф	Sandorf=T
20	Фронц	Fronc=T
20	Франциска	Franciszka=T
20	Себостьян	Szebosztyjan=T
20	Пало	Palo=T
20	Ондреш	Ondres=T
20	Мозер	Mozer=T
20	Мат	Mat=T
20	Ляуш	Ljaus=T
20	Ляеш	Ljaes=T
20	Липай	Lipaj=T
20	Леренс	Lerensz=T
20	Ласнов	Lasznov=T
20	Ладислаус	Ladiszlausz=T
