19	р-не Касторное	r-ne_Kasztornoe=T	Kastornoye;Kasztornoje	
19	р-не Будапеште	r-ne_Budapeste=T	Budapest	
19	Песшент-Эржибет	Peszsent-Erzsibet=T	Pestszenterzsébet	
19	Ново-Успенка	Novo-Uszpenka=T		
19	Новая Черковь	Novaja_Cserkovy=T		
19	Люблин	Lyublin=T	Lublin	
19	Лученец	Lucsenec=T	Losonc	
19	Кирошторьян	Kirostoryjan=T		
19	Иожиб	Iozsib=T		
19	интернирован по месту жительства	internirovan_po_mesztu_zsitelysztva=T	lakóhelyéről internálva	
19	Дойчлансберг	Dojcslanszberg=T	Deutschlandsberg	
19	Городенько	Gorogyenyko=T		
19	Городенко	Gorogyenko=T		
19	Брун	Brun=T		
19	Бресбург	Breszburg=T	Pozsony	
19	Братислау	Bratiszlau=T	Pozsony	
19	Айген	Aigen=T		
18	Швёбус	Svobusz=T		
18	Сумбатай	Szumbataj=T	Szombathely	
18	Страконица	Sztrakonica=T	Strakonice	
18	Сентандрей	Sentandrei=T	Szentendre	
18	р-не Дер	r-ne_Gyer=T	Győr;Győri járás	
18	р-не Грац	r-ne_Graz=T		
18	по месту жительству	po_mesztu_zsitelysztvu=T	lakóhelyén	
18	Полотоножек	Polotonozsek=T		
18	Немецкий хлеб	Nemeckij_hleb=T		
18	Немецкий Брод	Nemeckij_Brod=T	Deutschbrod;Havlíčkův Brod;Nemecky Brod	
18	Недведице	Nedvedice=T	Nedvědice	
18	Негино	Negino=T		
18	Кодензово	Kogyenzovo=T		
18	Кетедян	Ketegyan=T	Kötegyán	
18	интренирован	intrenirovan=T	internált	
18	Днестр	Dnesztr=T		
18	Бачбодрок	Bacsbodrok=T	Bács-Bodrog 	
18	Баутрадь	Bautragy=T		
18	арестован на родине	aresztovan_na_rodine=T	otthon letartóztatták	
18	Амштетен	Amsteten=T	Amstetten	
17	Юлле	Julle=T		
17	Эйши	Ejsi=T		
17	Фокшаны	Foksani=T	Foksány;Focșani	
17	Унтергольд	Untergold=T	Unterhaid	
17	Унтергаид	Untergaid=T	Unterhaid	
17	Унпешт	Unpest=T	Újpest	
17	Турулунг	Turulung=T	Túrterebes	
17	Таё	Tao=T		
17	Сумботей	Szumboté=T	Szombathely	
17	Слобинск	Szlobinszk=T		
17	Святой Петер	Szvjatoj_Peter=T		
17	Санфлория	Sanfloria=T	Sankt Florian	
17	Санкт-Пёльтен	Sankt-Pölten=T	Sankt Pölten	
17	р-не Шомодь	r-ne_Somogy=T	Somogy	
17	р-не Курска	r-ne_Kurszka=T	Kurszk	
17	р-не Дюр	r-ne_Gyur=T	Győr;Győri járás	
17	р-не Днестра	r-ne_Dnesztra=T		
17	Понрад	Ponrad=T	Poprád	
17	Нодудвар	Nodudvár=T	Nádudvar	
17	напр. Россошь	napr._Roszszosy=T		
17	Коденсово	Kogyenszovo=T		
17	Ишосен	Isoszen=T	Isaszeg	
17	Золоэгерск	Zoloegerszk=T	Zalaegerszeg	
17	Дрезден	Drezgyen=T	Drezda	
17	Грайфевальд	Grajfevalyd=T	Greifswald	
17	Воронежем	Voronezsem=T	Voronyezs	
17	Веб	Veb=T		
17	Бехиньг	Behinyg=T		
17	Бекешдюло	Bekesgyulo=T		
16	Эгор	Egor=T	Eger	
16	Штокерау	Stokerau=T	Stockerau	
16	ЧСР	CsSzR=T	ČSR;Csehszlovák Köztársaság;Csehszlovákia	
16	Фельшунейно	Felysunéno=T	Felsőnána	
16	Фельба	Felba=T		
16	Требань	Trebany=T	Třeboň	Cseh település.
16	Тиборлагер	Tiborlager=T		
16	Сторочево	Sztorocsevo=T		
16	Сентфлорион	Sentflorion=T	Sankt Florian	
16	Санфлориан	Sanflorian=T	Sankt Florian	
16	р-не Эстергом	r-ne_Esztergom=T	Esztergom;Esztergomi járás	
16	р-не Шопронь	r-ne_Soprony=T	Sopron;Soproni járás	
16	р-не Коломня	r-ne_Kolomnya=T	Kolomija;Kolomjia	
16	Пешт Меде	Pest_Megye=T	Pest	
16	Отиния	Otinija=T	Otinia;Otinija;Otyniya	
16	Ольнар	Olynar=T		
16	Немецкий брод	Nemeckij_brod=T	Deutschbrod;Havlíčkův Brod;Nemecky Brod	
16	Надькоуни	Nagykouni=T	Nagykónyi	
16	Кюйсеч	Kyujszecs=T	Kőszeg	
16	Кюйбаня	Kyujbánya=T	Kőbánya	
16	Кротошин	Krotosin=T	Krotoszyn;Krotoshyn	
16	Кенизлы	Kenizli=T	Kenézlő	
16	интернирован из дому	internirovan_iz_domu=T	otthonról internálták	
16	интернирована	internirovana=T	internálták;internált	
16	Золоэгерсен	Zoloegerszen=T	Zalaegerszeg	
16	Джанкой	Dzsankoj=T		
16	Городенка	Gorogyenka=T	Gorogyenka;Horodenka	
16	Генрихздорф	Genrihzdorf=T	Heinrichsdorf	
16	Гальбе	Galybe=T		
16	Вшик	Vsik=T		
16	Воронежский фронт	Voronezsszkij_front=T	voronyezsi front	
16	Бранденбург	Brangyenburg=T	Brandenburg	
16	Берег-Саз	Bereg-Szaz=T	Beregszász	
16	Бекешдюла	Bekesgyula=T		
16	Альтлибе	Alytlibe=T	Alt Liebe;Stará Libavá	
15	Ярошов	Járosov=T		
15	Шопрон	Schopron=T	Sopron	
15	Чехославакия	Csehoszlavakija=T	Csehszlovákia	
15	Цветли	Zwetli=T	Zwettl	
15	Фельшенайно	Felysenajno=T	Felsőnána	
15	Фат	Fat=T	Fót	
15	Уйудвар	Ujudvár=T	Újudvar	
15	Тимм	Timm=T		
15	Станиславль	Sztaniszlavly=T		
15	Сомпельтен	Sompelten=T	Sankt Pölten	
15	Сенготгард	Szengotgard=T	Szentgotthárd	
15	Семпельтен	Sempelten=T	Sankt Pölten	
15	Святой Николай	Swatoi_Nikolai=T		
15	р-не Припять	r-ne_Pripjaty=T		
15	р-не Мошон	r-ne_Moson=T	Moson;Mosoni járás	
15	р-не Касторная	r-ne_Kasztornaja=T		
15	Нюлаш	Nülasch=T		
15	Н. Оскол	N._Oszkol=T	Novij Oszkol	
15	Новый Сад	Novij_Szad=T	Újvidék	
15	Новисад	Noviszad=T	Újvidék	
15	Найморуш	Najmorus=T	Nagymaros	
15	Мороштордо	Morostordo=T	Maros-Torda	
15	Леопольд	Leopold=T		
15	Курском	Kurszkom=T	Kurszk	
15	Коутой	Koutoj=T	Kótaj	
15	Кондизовка	Kondizovka=T		
15	Кишковачвагаш	Kiskovacsvagas=T	Kiskovácsvágása	
15	Карлштифт	Karlstift=T	Karlstift	
15	Имрамов	Imramov=T		
15	Дайчландеберг	Dajcslangyeberg=T	Deutschlandsberg	
15	Генрих дорф	Genrih_dorf=T	Heinrichsdorf	
15	Будофон	Budofon=T	Budafok	
15	Будвайс	Budwais=T	Budweis;České Budějovice	
15	Брюн	Brün=T	Brünn;Brno	
15	Архангельск	Arhangelyszk=T	Arhangelszk	
15	Александровка	Alekszandrovka=T	Ósándorfalva;Alekszandrovka;Oleksandrivka	
14	Эшки	Eski=T		
14	Энц	Enz=T		
14	Эйч	Ejcs=T		
14	Шиофон	Siofon=T	Siófok	
14	Чопрон	Csopron=T	Sopron	
14	Унтергаит	Untergait=T	Unterhaid	
14	Уйведек	Ujvegyek=T	Újvidék	
14	Тимишара	Timisara=T	Temesvár	
14	с места жительства	sz_meszta_zsitelysztva=T	lakóhelyéről	
14	Сент Николай	Sent_Nikolai=T		
14	Севек	Szevek=T		
14	Сантпольтен	Santpolten=T	Sankt Pölten	
14	Сантниколай	Santnikolai=T		
14	Санпольтен	Sanpolten=T	Sankt Pölten	
14	р-не Ужгорода	r-ne_Uzsgoroda=T	Ungvár;Ungvári járás	
14	р-не Мошонь	r-ne_Mosony=T	Moson;Mosoni járás	
14	р-не Дунофельдвар	r-ne_Dunoföldvár=T	Dunaföldvár;Dunaföldvári járás	
14	Парканьнано	Parkanynano=T	Párkánynána;Párkány-Nána	
14	Ойтоз	Ojtoz=T	Ojtoz	
14	Оберблан	Oberblan=T	Oberplan;Horní Plana	
14	Мурек	Murek=T		
14	Мукочево	Mukocsevo=T	Munkács	
14	Могошорон	Mogosoron=T		
14	Мезертур	Mezertur=T	Mezőtúr	
14	Мазойфейни	Mazojféni=T		
14	Ланцберг	Lancberg=T	Landsberg	
14	Кочетовка	Kocsetovka=T	Kocsetovka;Kochetovka	
14	Кондензо	Kongyenzo=T		
14	Коденково	Kogyenkovo=T		
14	Кенигсгрец	Kenigszgrec=T	Königgrätz;Hradec Králové	
14	Иваш	Ivas=T		
14	Золог	Zolog=T		
14	Дуносердохейм	Dunoszerdohém=T	Dunaszerdahely	
14	Дунайская стреда	Dunajszkaja_sztreda=T	Dunaszerdahely	
14	Дойчламберг	Doitschlamberg=T	Deutschlandsberg	
14	Делятино	Gyeljatino=T		
14	Дейтчброт	Détcsbrot=T	Deutschbrod;Havlíčkův Brod	
14	Дебрецы	Gyebreci=T	Debrecen	
14	Грайсвалд	Grajszvald=T	Greifswald	
14	Вишеудесус	Viseugyeszusz=T		
14	взят из дому	vzjat_iz_domu=T	otthonról elhurcolt	
14	Вамушоте	Vamusote=T	Vámosatya	
14	Вакшее	Vaksé=T		
14	Буда (Будапешт)	Buda_(Budapest)=T	Buda (Budapest)	
14	Брест-Литовск	Breszt-Litovszk=T	Breszt-Litovszk;Breszt	
14	Бранислав	Braniszlav=T		
14	Бекеш Чобо	Bekes_Csobo=T	Békéscsaba	
14	Балмос	Balmosz=T		
13	Энсбах	Ensbach=T	Ensbach	
13	Чалокез	Csaloköz=T	Csallóköz	
13	Цейглед	Cégled=T	Cegléd	
13	Фюленсалаш	Fyulenszalas=T	Fülöpszállás	
13	Филипсалаш	Filipszalas=T	Fülöpszállás	
13	Тевел Толна	Tevel_Tolna=T	Tevel, Tolna megye	
13	Станислав.	Sztaniszlav.=T		
13	Семпельтен	Szempelyten=T	Sankt Pölten	
13	Секгард	Szekgard=T	Szekszárd	
13	Сваляво	Szvaljavo=T	Szolyva	
13	Сараево	Szaraevo=T	Szarajevó	
13	р-не Нодь-Конижо	r-ne_Nogy-Konizso=T	Nagykanizsa;Nagykanizsai járás	
13	р-не Комаром	r-ne_Komarom=T	Komárom;Komáromi járás	
13	Ракош-Полота	Rakos-Polota=T	Rákospalota	
13	Привислав	Priviszlav=T		
13	Оськино	Oszykino=T	Oskino;Os'kino	
13	Николаевск	Nikolaevszk=T		
13	Нацек	Nacek=T		
13	Надворня	Nadvornya=T	Nadvorna;Nadvirna	
